advertiser_url,company,employmenttype_jobstatus,job_description,jobid,job_location,job_title,postdate,skills,uniq_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Systems-Engineer-Asc-Bebee-Affinity-Social-Network-Houston-TX-77001/90940991/BBA000012817394?icid=sr369-13p&q=&l=Houston,%20TX",Bebee Affinity Social Network,Full Time,"Basic Qualifications Bachelors degree from an accredited college in engineering or a related discipline. The position requires excellent organizational, technical, teamwork, interpersonal, and communication skills. The candidate must be able to multitask, to operate effectively under stress, and to learn rapidly. Strong interpersonal skills including excellent verbal and written communication abilities are required for this position. Desired skills Knowledge of space vehicle concepts, systems, and operations. Familiarity with current NASA human spaceflight activities and proposed future vehicles. Understanding of a variety of computer networks and systems. Understanding of database concepts and familiarity with database systems. Familiarity with space data and information transfer systems and standards. Knowledge of Consultative Committee for Space Data Systems standards. Familiarity with Configuration Management concepts and systems. Knowledge of Unix/Linux and Microsoft Office products. While the candidate will not be required to develop any software, the ability to understand a variety of software and operating systems is desired.  Department: IT",Dice Id : 90940991,TX,Systems Engineer,16 hours ago,"Configuration Management, Database, Linux, Management, Networks, Unix",f5da71b7263210b570791ebc957aa2b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Systems-Engineer-%2526%252345-VMWare-%257C-Cisco-%257C-CCNA-%257C-Exchange-Marcus-Donald-People-Houston-TX-77001/90860176/618401?icid=sr816-28p&q=&l=Houston,%20TX",Marcus Donald People,Full Time,"Senior Infrastructure Engineer - VMWare | Cisco | CCNA | Exchange | Windows Server | Infrastructure Support Engineer - CCNA, VMware, Windows Server. My client is looking to expand their Infrastructure team due to company growth and therefore require an experienced VMware Systems Administrator. The role is based in Downtown Houston. The role will see you managing the high availability technical environment comprising of VMware & Windows Server, Active Directory and LAN/WAN Networks. Your role will consist of support, administration, project work, new deployments and installations with VMware and other technologies, optimising the company’s infrastructure as they continue to grow. You will have the opportunity to explore new, emerging technologies and help shape the technical environment. This is to join a large financial organization so previous experience within the financial or legal sector is advantageous.Your skills to include: - VMWare- Windows server 2008/ 2012- MS Exchange- Hyper-V- WAN / MPLS Networks / Firewalls- Cisco- Citrix (Advantageous)If you have the above skillset and looking for your next permanent opportunity then please apply with your most up to date CV.Senior Infrastructure Engineer - VMWare | Cisco | CCNA | Exchange | Windows Server | CCNA, 3rd line support, third line support, systems support, VMware, vSphere, vCloud, Windows Server 2008 / 2012, Citrix, Infrastructure support, Active Directory, Group Policy, DR, ADFS, LAN, WAN, SAN, MPLS, Cisco",Dice Id : 90860176,TX,Systems Engineer,6 days ago,VMWare | Cisco | CCNA | Exchange Windows Server 2008 / 2012 Active Directory,82de8d01b685208019e309f669cbec31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/SQL-Developer-%2528%2524w2%2529-Reliable-Software-Resources-Houston-TX-77001/10122703/ANNAAN?icid=sr483-17p&q=&l=Houston,%20TX",Reliable Software Resources,"Full Time, Contract Independent, Contract W2, C2H Independent, C2H W2",SQL Developer ($w2) Houston TX6 Plus months 4 SQL Developer needs that can sit in Cincinnati or Orlando. Skills required:SQL Development with all versions up to 2012Strong SQL query experienceSSRS required. Thanks & RegardsArif312-216-0783  ,Dice Id : 10122703,TX,SQL Developer,2 hours ago,"SQL,SSRS",fca5bc757fbdfd166c9725c558b06e0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/SQL-Server-DBA-%252875%2526%252337-remote-position%2529-Daman%252C-Inc.-Houston-TX-77001/DAMAN/718279?icid=sr958-32p&q=&l=Houston,%20TX","Daman, Inc.",Contract Independent,Administer 12 SQl Server 2008 and 2012 servers.Installation of SQL Server and features.Manage SQL Services uptimeManage SQL Schedule tasks and jobsManage Instance and Database security provisioning (roles and access only — not auditing)Manage SQL Server ReplicationTroubleshoot performance issuesTroubleshoot table/page locking and other common SQL issuesProvide SQL query trace results for investigating specific application interaction with SQL Server databasesWork with vendors when they require interfacing with our SQL Servers,Dice Id : DAMAN,TX,SQL Database Administrator,2 weeks ago,SQL Server DBA,e93d45a7c73594cf770d39fdf7691ff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Analyst-with-strong-Tableau-skills-Calance-US-Pasadena-CA-91105/cxbcsi/Job28180?icid=sr114-4p&q=&l=Los%20Angeles,%20CA",Calance US,"Contract W2, 6 - 12 Months","Our client, a leading Hospital is looking for a Business Analyst who will be responsible to assist in requirements gathering from the Clinical Staff for Business Intelligence. We are seeking a skilled analytics and data visualization specialist to analyze/manage data and design/develop functional & elegant reports, dashboards and interactive visualizations. The successful candidate must have demonstrated good problem-solving ability and an eye for detail. This person must be flexible and able to quickly pick up new skills.Job DutiesThis position functions both as a Business Analyst and a BI support/developer. Primary duties is requirements gathering from the Business as well as development in TableauAssists with the development and promotion of business intelligence functions. Maintains strict confidentiality with all patient, employee and company information. Stays informed on new technologies and identifies opportunities to improve Business Intelligence processes. Proactively seeks opportunities to increase usage of Tableau among current end-users. Reports to the Manager, Data Management Services.Requirements:Bachelor's degree in Information Systems/Computer Science or related field. Equivalent experience will be considered.3-6 years minimum experience with Tableau2 years+ experience in healthcare provider industry.5 years analytics and data visualization experience.3-6 years  Recruiter: Andy Ballantyne Phone: (800) 732-4680 x709",Dice Id : cxbcsi,CA,Business Analyst,1 hour ago,Tableau,37a1354ef45ef3a32ac01a83c3ad631c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Data-Analyst-%2528Mid%2526%252345Level%2529-Randstad-Technologies-Los-Angeles-CA-90048/10115700c/510498?icid=sr42-2p&q=&l=Los%20Angeles,%20CA",Randstad Technologies,"C2H W2, CON_HIRE_W2","Currently, we are recruiting for a true Data Analytics Specialist The Data Analytics Team (part of the EIS Department) is dedicated to improving healthcare through strategic and technology-based transformation. This team will interface with customers throughout the medical center, executive leadership, various committees and be involved in performance improvement initiatives. This team will assist in the transformation of data as the healthcare industry moves from a volume based business to a value based business. Summary of Essential Job Duties:   This position is responsible for serving as a Subject Matter Expert/ Epic application expert / Data Analytics Specialist. General duties are largely around - Information compilation - Partnering with reporting customers and EIS teams in collecting, sorting, and studying different sets of information from a variety of systems, applications and paper - Extrapolation and interpretation - Upon collection of requirements, reviewing and providing analysis to develop best practice reporting recommendations to all customers. - Advisory- working with the project teams, end users, management and leadership to help them measure the data, evaluate and understand the results, aid exploration to achieve better outcomes by providing thoughtful recommendations based in best practices. Primary Responsibilities - Customer service and management o Intake of data requests and understanding of business need. o Establish trusting professional relationships with all customers. o Maintain alignment of expectations , timelines and priorities o Ensure communication and status updates of request from initiation to completion - Analysis and critical thinking o By applying knowledge of data analysis, applicable Epic applications, critical-thinking skills, and healthcare experience/expertise perform research and analysis of business request/issues. o Recommend intelligent solutions to solve problems and address business challenges. If necessary, those that don't necessarily align with initial customer request - Requirements and documentation o Work closely with the applications teams and/or subject matter experts to understand workflow, documentation standards and especially potential gaps o Gather clear and concise requirements, interpret the finding and translate the information, as needed, into documented business specifications for the report development - Design o Work closely with technical teams ( Clarity, EDW and other report developers) to ensure understanding of data models and potential design of output o Structure analytical results in an organized, visual manner - demonstrate knowledge of the various tools that can be applied and developed to present the data to the requestor - Testing and validation o Perform data scrubbing, trouble-shooting, quality checking, and usability analysis to identify anomalies, which need to be addressed prior to delivery of results. o Facilitate user acceptance testing, including partnering with reporting customers to guide them through report review and approval. The position provides an exciting opportunity to work with our leadership team to make a substantive impact in the healthcare environment especially in the analytics and data transformation arena! Qualifications / Education:   Bachelor's degree (B.A.) in Healthcare Administration, Business, Computer Science or related field or equivalent relevant work experience. Master's Degree preferred. Experience:   - 5+ years of Healthcare requirements gathering, analysis, design and implementation experience in either the clinical or financial arena - Experience in data mining, statistical analysis, and data transformation/manipulation. - Advanced analytic skills with the ability to analyze and interpret data through complex analysis. - Experience with patient care-oriented databases, hospital-based administrative database applications and data warehousing technology preferred. - Knowledge of HIPAA compliance and security requirements as it relates to healthcare data. Other applicable data sets include Census, Eligibility, and Membership data sets. - Experience in defining business process flows and work flows -Experience working with large data repositories and/or relational databases. -Expertise in MS Excel, with proficiency using formulas, PivotTables, linked worksheets, graphing and other reporting and presentation features. -Ability to work on multiple projects simultaneously with minimal supervision. -Strong knowledge of project management methodologies and experience managing multiple projects -Ability to quickly adapt to changes in both technology and business environments. -Detail oriented and ability to analyze data, and apply investigative skills in resolving issues. -Ability to produce clear, written operational instructions and supporting documentation. -Ability to troubleshoot technical and functional problems. -Exceptional written and oral communication skills. -Highly self-motivated and directed with keen attention to detail; Ability to work independently with minimal supervision and manage multiple priorities Computer Skills - Advanced Visio - Strong computer skills including Windows, Exchange/Outlook, Word, Excel, Visio, PowerPoint and Project - Epic application level knowledge / certification - And other business productivity tools",Dice Id : 10115700c,CA,Data Analyst,moments ago,"Analysis, Analyst, Customer Service, Data Analysis, Database, Data Mining, Development, EIS, Epic, Excel, Exchange, Management, Outlook, PowerPoint, Project, Project Management, Research, Security, Statistical Analysis, Supervision, Testing, Validation, Windows",d451f4dd8bbfdb9280e5e1066f60f86d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/SQL-Server-DBA-%2526%252345-Contract-Tail-Wind-Technologies-Corp.-Houston-TX-77014/10116605/730878?icid=sr537-18p&q=&l=Houston,%20TX",Tail Wind Technologies Corp.,"Contract Corp-To-Corp, Contract Independent, Contract W2","We are currently seeking candidates to work in Houston, TX or Palm Beach Gardens, FL. This is a 6 month contract position. Face to Face interview required only local candidates will be considered. The Sr. IT Database Administrator is responsible for database installation, configuration management, database design and normalization, security, monitoring and tuning, capacity planning, backup and recovery, and troubleshooting. ESSENTIAL JOB FUNCTIONSAllocating system storage and planning future storage requirements for the database.Creating primary database storage structures once developers have designed an application.Creating primary database objects (tables, views, indices) once application developers have designed an application.Modifying the database structure, as necessary, from information given by application developers.Enrolling users and maintaining system security.Ensuring compliance with license agreements.Controlling and monitoring user access to the database.Monitoring and optimizing the performance of the database.Planning for backup and recovery of database information.Maintaining archived data on appropriate storage devices.Backing up and restoring the database, including recovery scenarios.Primary contact with vendor for technical support.  Great opportunity! Excellent chance to become part of our team of top notch Data Warehouse and BI professionals! Interested in hearing more? Please send your resume to careers@tailwindtech.com or apply below.  EOE No Agencies Please",Dice Id : 10116605,TX,SQL Database Administrator,1 day ago,SQL,8098efd2891d602883797b7844b013ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Intelligence-Analyst-Search-Services-Houston-TX-77056/10121481/13467BHM?icid=sr1032-35p&q=&l=Houston,%20TX",Search Services,Full Time,"SUMMARY:A global company based in Houston is seeking a BI Data Analyst with SQL Server experience. DESCRIPTION: Responsible for performing database development and analysis in order to provide high quality technology solutions that address user business needs.Provide database/ETL support, research and resolve complex issues that are identified across different subject areas and applications.Database design and development on MS SQL Server. SQL development and performance tuning on MS SQL Server using tools like SQL profiler/ Database tuning advisor. Creating database functions, triggers, cursors, procedures.Database access setup using roles and permissions.ETL design, development and administration using SSIS/IBM Info sphere (Data stage 7.5/8.5). SSAS - Designing OLAP Cubes and writing MDX queries. MPP Appliance - Data design in MPP SQL PDW 2012 (Parallel DW).Create reports using SAP Business Objects/MS SSRS/ Xcelcius/ Microsoft Power Pivot, Power View, Power Map, Power Query. Mobile BI and Data Analytics using Data Zen. Create data models and reports using BI Publisher in Oracle Fusion. REQUIREMENTS:Bachelor’s or foreign equivalent degree in Computer Science, Software Engineering, Electronic Engineering or a related field followed by 5 years of progressive experience in database design and development on MS SQL Server; ETL and reports development and analysis; and software development life cycle. Experience therein to include using SSIS, SSAS (MDX & Tabular), IBM InfoSphere, SAP Business Objects, MPP SQL PDW, Microsoft Power Pivot, Power View, Power Map, Power Query, Mobile BI and Data Analytics using Data Zen and Java or .Net.Experience working on creating reports using Xcelcius. Experience working in creating data models and reports using BI Publisher in Oracle Fusion. ",Dice Id : 10121481,TX,Business Intelligence Analyst,3 weeks ago,"SSAS, Business Objects",29ede0266fd560f1629ce9f42b50bca2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Systems-Analyst-%2526%252345-RSA-Archer-Admin-Randstad-Technologies-Costa-Mesa-CA-92626/10115700c/511002?icid=sr44-2p&q=&l=Los%20Angeles,%20CA",Randstad Technologies,"Full Time, FULLTIME","JOB SUMMARY:   -Responsible for serving as the Subject Matter Expert (SME) for all of the Banc's RSA Archer Applications. -Develops recommendations for future projects and assists on implementation of projects and support issues. -Responsible for analyzing client requirements and determining appropriate technical solutions for the assigned business unit. -Works as a liaison amongst stakeholders to elicit, analyze, communicate, validate and document requirements for changes to business processes, business reporting and information systems. -Performs all duties in accordance with the company's policies and procedures, all U.S. state and federal laws and regulations, wherein the company operates. ESSENTIAL DUTIES AND RESPONSIBILITIES:   1. Provides subject matter expertise as a core member of the project team(s) to implement RSA Archer modules and/or upgrades. 2. Keeps up to date with of all RSA Archer notices, upgrades, and new applications. 3. Analyze all RSA Archer support issues and formulate a resolution. 4. Participates in strategic planning meetings for Risk and Governance Applications to translate conceptual ideas and business requirements into technical specifications. 5. Leads all application upgrades, releases and new application implementations within the Application Support Department. 6. Serves as the lead resource and designated in house expert for the Application Support department in handling complex issues. 7. Cross trains other business systems analysts to ensure that all foundational institutional knowledge regarding systems, applications, processes and procedures are understood and implemented. 8. Analyzes documents and data to facilitate requirements; proposes and creates technical solutions for the business unit. 9. Supports and monitors IT processes to ensure operational effectiveness and audit compliance. 10. Conducts detailed systems analysis; defines objectives, documents current systems, gathers information on future requirements, prepares systems design and specifications, and defines security requirements. 11. Determines operational objectives by studying partnering business unit functions; gathers information, evaluates output, and specifies requirements and formats. 12. Reviews documentation with business unit stakeholders, clarifies any questions or issues, and presents to the stakeholders for approval and implementation. 13. Creates and maintains documentation of processes, reports, applications, and procedures as per department policy. ESSENTIAL KNOWLEDGE, SKILLS, AND ABILITIES:   - Strong analytical, problem solving, collaboration and technical skills - RSA Archer Certified Administrator preferred. - Deep Knowledge and experience with RSA Archer Regulatory & Corporate Compliance Management & Enterprise Operational Risk Management modules. - Knowledge of SDLC and COBIT. - Knowledge of Change Management and SOX methodology. - Experience with MS SQL, MS Office, MS Visio, MS Project, SharePoint and related industry standard software tools. -Subject matter expertise in RSA Archer Workflow, Forms, Reports and Integration. - Understanding of data privacy legislation and standards such as GLBA, OFAC, MISMO, et al. - Intermediate math skills; calculate interest and percentages; balance accounts; add, subtract, multiply and divide in all units of measure, using whole numbers, common fractions and decimals; locate routine mathematical errors; compute rate, ratio and percent, including the drafting and interpretation of bar graphs. -Effective organizational and time management skills. - Exceptional oral, written and interpersonal communication skills. - Ability to make decisions that have significant impact on the department's credibility, operations, and services. -Ability to organize and prioritize work schedules of others on a short-term and long-term basis. JOB DESCRIPTION SYSTEMS ANALYST, RSA ARCHER ADMIN - Ability to interact with Senior Management as an advisor on projects and to act as the company's principal spokesperson in area of expertise. - Ability to compose materials such as detailed reports, work-related manuals, publications of limed score or impact, etc., and/or to make presentations outside the immediate work area. -Ability to deal with complex difficult problems involving multiple facets and variables in non-standardized situations. -Ability to compute, analyze, and interpret complex statistical data and/or to develop forecast and computer models. - Ability to work with little to no supervision while performing duties. EDUCATION, EXPERIENCE AND/OR LICENSES:   -Bachelor's degree and a minimum of 3 - 5 years of related RSA Archer work experience and/or training.",Dice Id : 10115700c,CA,Systems Analyst,15 minutes ago,"Analysis, Analyst, Business Requirements, Change Management, Management, Materials, Mathematical, MS Office, Project, Risk Management, SDLC, Security, SOX, SQL, Supervision",fdf8b8ffeb300d77d25f43b94e0f9542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Systems-Administrator-SCCM-Robert-Half-Technology-Houston-TX-77001/rhalfint/04130-0008833198?icid=sr649-22p&q=&l=Houston,%20TX",Robert Half Technology,Full Time,"The System Center Configuration Manager (SCCM) administrator is responsible for overall administration and will be the subject matter expert for System Center. This position is an escalation point for the Infrastructure team for deployment, maintenance, and support of features within the System Center suite. The candidate will help develop automated solutions for deploying software packages, application patches, and operating systems. This individual also participates in the planning and implementation of Infrastructure initiatives that are consistent with company goals, industry best practices, and regulatory requirements. Build, configure, and deploy a global SCCM 2012/2016 R2 environment and provide daily support Anticipate, mitigate, identify, troubleshoot, and resolve hardware and software problems on servers and work stations in support of SCCM Develop automated/scripted procedures for commonly executed tasks Recommend, schedule, and perform software and hardware improvements, upgrades, patches, reconfigurations, and/or purchases Conduct research on emerging products, services, protocols, and standards in support of systems software procurement and development efforts Ensure the integrity and security of enterprise data on servers, computers, and databases in accordance to business needs and industry best-practices regarding privacy, security, and regulatory compliance Work with other team members to provide support on personnel platforms and tools to improve their work performance and to automate activities, such as OS migration and imaging, software installations, profile migration and others EDUCATION AND EXPERIENCE REQUIREMENTS REQUIRED EDUCATION AND EXPERIENCE: Bachelor's degree preferred Minimum 7 years of experience in System Center and related experience with SCCM and software packaging and deployment, including application virtualization Experience working with IT Service Management systems and Asset Management systems Job Requirements VMware, ITIL - IT Infrastructure Library, MS SCCM - System Cntr Config Mgr, MCITP - Enterprise Administrator",Dice Id : rhalfint,TX,Systems Administrator ,3 hours ago,"Automated, Development, Hardware, Library, Manager, Management, Packaging, Protocols, Research, Security, Systems Administrator, VMware",e6afdaac8cbdda38c9e4dd5ac10c1eee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Tableau-Developer-Randstad-Technologies-Long-Beach-CA-90801/10115700c/510594?icid=sr81-3p&q=&l=Los%20Angeles,%20CA",Randstad Technologies,"Full Time, FULLTIME","JOB PURPOSE:   Using Tableau as a platform, and leveraging skills in requirements gathering, problem-solving and design, the Tableau Developer creates advanced Business Intelligence solutions for the organization. Business users gain access to information and insight to key business drivers through Tableau-based analytics. ESSENTIAL JOB RESULTS:   -Creates stunning and useful Business Intelligence solutions for business users in Tableau. -Draws upon a full range of Tableau features to design, develop, enhance and support Tableau visualizations including, but not limited to, highly interactive dashboards, scorecards and reports. -Leverages knowledge of Health Plan operations and functions to ensure deliverables are relevant and insightful to customers. -Serves as an Expert developer of Tableau visualizations. -Effectively utilizes features and Best Practices of Tableau and visual analytics to maximize impact and utility of visualization products. -Effectively communicates with users, at all levels of the organization, including executives, physicians and other clinicians, workgroups, committees, etc. -Pursues continuous learning of Tableau features and methods. -Leverages thorough understanding of Enterprise Data Warehouse (EDW). -Assists with liaison tasks to Tableau (vendor) for operations, training, etc. -Participates in the governance process to ensure content published, to the entire organization, is appropriate and accurate. -Provides and promotes development guidelines to business (dept.)-based authors. -Participates in the organization-wide Tableau developer community. -Collaborates with Enterprise Data Warehouse (EDW) team to ensure data sources are available and/or developed to support Tableau work products. -Collaborates with BI team to ensure metrics, benchmarks and related content are accurately represented in published content. -Follows established guidelines and policies/procedures. May be asked to edit/enhance policies/procedures. -Maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; participating in professional societies. -Contributes to team effort by accomplishing related results as needed. PREFERRED QUALIFICATIONS:   -Bachelor of Science in Computer Information Systems, or other technology related discipline, or equivalent work experience, required. -2+ years of experience developing Tableau visualizations, highly preferred. -2+ years hands-on data experience creating data visualizations, required. -2+ years of experience with SQL Server, SSRS, SSIS, SSAS, preferred. -Strong T-SQL query writing skills, required. -Strong understanding of S/W development lifecycle, required. -Ability to interact with stakeholders throughout the organization (Executives, Business Leads, Medical Directors, etc.) is required. -2+ years of experience with Fact/Dimension-based Data Warehouse, preferred. -Excellent communication, documentation and presentation skills, required. -Healthcare (Managed Care) experience is a significant plus. -2+ years of experience with Managed Care KPI's, utilization metrics, compliance measures, 5-star is a significant plus. -Proficient use of MS office (Outlook, Word, Excel, Power Point).",Dice Id : 10115700c,CA,Tableau Developer,14 minutes ago,"Business Intelligence, Data Warehouse, Developer, Development, Excel, Lifecycle, Metrics, MS Office, Networks, Outlook, SQL, SQL Server",f07ac8bfb1f4ae6afa5c2366a8cafcc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/SQL-Server-Database-Administrator-IBM-Richmond-VA-22109/ibmiirc/39067BR?icid=sr49045-1635p&q=&l=California,%20Us,%20CALIFORNIA",IBM,"Full Time, Full Time","SQL Server Database Administrator 39067BR Job DescriptionWe live in a moment of remarkable change and opportunity. Data and technology are transforming industries, society and even the workplace—by creating professions that didn’t exist before the emergence of data, cloud, social and mobile. IBM Global Business Services is a leader in this transformation and just the place to define and develop your consulting career. At IBM, you’ll work to solve some of society’s most complex problems and uncover what’s possible as you help our global clients succeed. Join us and discover what you can make of this moment.  What will you make with IBM? ibm.com/jobs The successful candidate will maintain SQL database environments in an enterprise environment consisting of approximately 650 Windows servers. This position will be responsible for development and sustainment of SQL 2008 clusters & migration of various disparate SQL environments onto new clusters. The successful candidate will also standardize, consolidate, & optimize the existing SQL environments. They will monitor & maintain database performance. Adhere to ITIL (Information Technology Infrastructure Library) practices for Change Management. Collaborate with internal and external customers to gather requirements for special processing. Work and track issues to resolution using the BMC Remedy ticket system.Responsible for design, installation, configuration, security and maintenance of highly available enterprise database systems Monitor backup jobs on all enterprise databases and perform routine disaster recovery scenarios Establish and maintain database policies and standards Troubleshoot performance problems and propose short term fixes and long term solutions Generate database schema definitions and modifications as required Refresh data from one environment to another at the request of the application development staff Follow and maintain in-house documentation for repeatable processes, including database feature installation, disaster recovery,  and common problem resolution Follow ITIL (Information Technology Infrastructure Library) practices for Change Management This position requires the ability to obtain and maintain a Government security clearance of Secret. Work location: Radford, VA Stay connected by subscribing to the IBMjobs blog (blog.ibm.jobs) for career insights, news and latest job opportunities. IBM Global Business Services: Join a Leader. Consult with us. GBSPSDC (2252) PSHJ 1TSCL Primary job categoryIT Specialist Secondary Job CategoryServices Specialist Role ( Job Role )Infrastructure Specialist Employment TypeFull-Time Contract typeRegular Remote work possible?No Required Technical and Professional Expertise10 or more years experience with SQL Server Enterprise Edition & all facets of database administration 5 or more years experience with SQL Server High Availability features: failover clustering, log shipping, database mirroring 5 or more years experience with Windows Server 2008 R2 and Microsoft Cluster Services Installation and configuration experience with SQL Server, SQL Server Service Packs & Cumulative Updates Experience with PowerShell 2.0 (or higher) Performance Tuning Skills Documentation skills Interpersonal skills and willing to be a team player Participate in 7x24 on-call support rotation & expected to work during mission critical situations Certifications: 1. CompTIA Security+ 2. Microsoft SQL Server 2008 (or higher) Ability to obtain and maintain DoD Secret clearance Preferred Technical and Professional Experience• Working knowledge of DoD Security Technical Implementation Guides (STIGs), Security Readiness Review (SRR) scripts, and Information Assurance Vulnerability Management (IAVM) • Experience with SQL Server 2012 • Experience with SQL Server Reporting Services (SSRS) • Experience with SQL Server Analysis Services (SSAS) Eligibility RequirementsU.S. Citizenship required Required EducationHigh School Diploma/GED Preferred EducationBachelor's Degree Travel RequiredNo Travel IBM Business GroupGBS Is this role a commissionable/sales incentive based position?No CountryUnited States State / ProvinceVIRGINIA City / Township / VillageRICHMOND EO StatementIBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status. ERBP",Dice Id : ibmiirc,VA,SQL Database Administrator,3 days ago,"Analysis, BIND, BMC, Change Management, Consulting, Database, Database Administration, Development, Disaster Recovery, Genetics, HTML, IBM, Library, Management, PowerShell, Sales, Scripts, Security, SQL, SQL Server, Windows",e0112c577514f4358152f6ff97f95407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Data-Analyst-DEEGIT%252C-INC.-Kirkland-WA-98033/10105937/602270?icid=sr34616-1154p&q=&l=California,%20Us,%20CALIFORNIA","DEEGIT, INC.","C2H Corp-To-Corp, C2H Independent, C2H W2, 6+Months","Responsibilities:• Data Analyst for the team that owns the A/B experimentation platform• Interacting with decision makers from around the company to understand their needs and build solutions• Answering why an experiment performed well or poorly• Communicating analysis results, both verbally and in writing, to business partners• Validating and improving the data driven decision making process• Building key metrics and modeling reports for communication with business leadersQualifications:• Experiment design - You should have a deep understanding of experiment design: Control vs variations, multivariate experiments, simple random sampling etc. • Experience working with large data sets• Excellent SQL query skills, ML and R• Strong problem solving skills, and an ability to apply them in the context of a fast-paced business environment• Good written and oral communication skills to translate complex models and analysis results into layman terms• Capable and motivated to collaboratively work with a business and engineering",Dice Id : 10105937,WA,Data Analyst,19 hours ago,Data analyst R SQL ML Multivarite,3d5fe920a297004bcd72575a9691d934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"https://www.dice.com/jobs/detail/Business-Analyst-with-Scrum-Master-SolutionIT%252C-Inc.-Worcester-MA-01601/10290916/BA-SM_MA?icid=sr34844-1162p&q=&l=California,%20Us,%20CALIFORNIA","SolutionIT, Inc.","Contract Corp-To-Corp, Contract Independent, Contract W2, 6+ Months","Solution IT Inc. is looking for a Business Analyst with Scrum Master for one of its clients in Worcester, MA Job Title    Business Analyst with Scrum Master Required Skills  7+ years overall experience in IT or software developmentAt least 5-6yrs of Scrum Master experienceShould have Insurance experienceStrong communications skills both written and verbalWork Site:  Worcester, MADuration  6 months+Expected Start Date:   Immediate – 1 weekNumber of Positions 1 Please send your responses back to recruiting@solutionit.com About Solution ITSolution IT is a national IT consulting company specializing in: Technology Staffing and Oracle E-Business Solutions based in Boston, Massachusetts. ThanksRecruiting TeamSOLUTION IT INC Work: 781-503-1700 URL: http://solutionit.com/",Dice Id : 10290916,MA,Business Analyst,19 hours ago,Business Analyst with Scrum Master,1bedeffc0e9255b2e35a404f4c5cf4fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
